FID,Z_1,Z_2,ela_conv_conv_prob,ela_curv_grad_norm_min,ela_curv_grad_norm_lq,ela_distr_skewness,ela_distr_number_of_peaks,ela_level_lda_qda_10,ela_level_lda_qda_25,ela_meta_lin_simple_adj_r2,ela_meta_quad_w_interact_adj_r2,ic_eps_max,ic_eps_ratio,nbc_nb_fitness_cor,EMNA,PSO,RandomSearch,EMNA_bin,PSO_bin,RandomSearch_bin
F7_I34,1.9939942755254,-0.271388820606819,0.898,0,0,0.332783563761226,0.125,0.256900212314225,0.302528334786399,0.296666931727473,0.997001183046217,6.15813444620266e-07,0.209090909090909,0.578392737424617,1.93283460204482,1.5531813754161,0.816275627638529,0,0,1
F7_I35,2.03718064724944,-0.945955454733597,0.859,0,0,0.284668773519622,0.25,0.207943049831397,0.106306306306306,0.877065720916179,0.998863351797242,1.15306472912839e-06,0.227272727272727,0.714035991656421,2.49976192302629,1.64348135987524,0.813871191831028,0,0,1
F7_I36,2.07241543209169,0.199401502781049,0.918,0,0,0.286895904137498,0.208333333333333,0.130573248407643,0.425675675675676,0.200100218180272,0.995303497219017,5.1107430012991e-07,0.206818181818182,0.54698017032422,1.18524972632615,1.28293532407239,0.771613817177274,1,1,1
F7_I37,2.49165266101123,-0.598063235404315,0.889,0,0,0.308724869906388,0.166666666666667,0.169851380042463,0.281853281853282,0.753681366238402,0.996707332819004,4.239721366797e-07,0.186363636363636,0.663370774066647,1.87782725003462,1.54343859033606,0.79796862184603,0,0,1
F7_I38,2.61227752882424,0.090550537547008,0.908,0,0,0.316423244184134,0.0833333333333333,0.114360162130863,0.467775467775468,0.389441559125128,0.995065390006076,2.91299314769028e-07,0.177272727272727,0.640427614357769,1.44804146161028,1.38872959388055,0.780320692428207,1,1,1
F7_I39,2.54596840178437,-0.931540569383069,0.926,0,0,0.369844744813716,0.125,0.420382165605096,0.272727272727273,0.296390083468858,0.996715587235761,5.61031458882069e-07,0.197727272727273,0.586646867036764,1.7470291020208,1.5874782374688,0.76416419943445,0,0,1
F7_I40,3.24812811897844,-1.54334331217794,0.903,0,0,0.301852037078565,0.208333333333333,0.35031847133758,0.299459459459459,0.736860805297352,0.997469298004908,7.41760814398772e-07,0.209090909090909,0.676353280221278,1.77522605666388,1.44828786298248,0.784496175594528,0,1,1
F7_I41,1.96524979197346,0.147228279777702,0.917,0,0,0.298212505986386,0.0833333333333333,0.106157112526539,0.446740858505564,0.387823921569483,0.99537553997388,4.44265886170614e-07,0.195454545454545,0.480923214550743,1.07059267807066,1.29721969333287,0.770545850600912,1,1,1
F7_I42,1.98103515080723,0.159659439643234,0.9,0,0,0.323328418782073,0.208333333333333,0.0822717622080679,0.361898483849703,0.364958866987213,0.997500730099818,5.87791231275332e-07,0.209090909090909,0.631057477421328,1.08585745004835,1.24435809681483,0.796797815928971,1,1,1
F7_I43,2.50104776770907,-0.604517673061744,0.884,0,0,0.328392084000372,0.208333333333333,0.1927589674824,0.212355212355212,0.744305036285853,0.996862180879303,3.86086236527224e-07,0.177272727272727,0.725696088923258,1.74688590014315,1.46990254250319,0.782754343502228,0,1,1
F7_I44,2.39606239755415,-0.00702269496885213,0.909,0,0,0.362140301452004,0.25,0.0636942675159235,0.351351351351351,0.517335859405381,0.996742284758627,4.5489145819428e-07,0.184090909090909,0.705213639405838,1.33957649701822,1.32103055079301,0.795177491288232,1,1,1
F7_I45,2.02323508839926,0.187566266803852,0.919,0,0,0.342016276571339,0.166666666666667,0.150389242745931,0.351351351351351,0.300291008393581,0.993613411769146,3.5153707035733e-07,0.177272727272727,0.57557092774669,0.6608852479302,1.1275492856416,0.777821251275975,1,1,1
F7_I46,2.4021113156809,-0.411547285527043,0.881,0,0,0.33304654969508,0.208333333333333,0.194829524166354,0.299161230195713,0.518286564745545,0.99645563200912,3.5153707035733e-07,0.190909090909091,0.663214333174719,1.54767443847641,1.36962019287039,0.791924808765946,0,1,1
F7_I47,3.20008406023303,-0.916736850686431,0.911,0,0,0.334280645390672,0.25,0.207943049831397,0.405405405405405,0.592972531737437,0.9974253271081,3.20030761196641e-07,0.202272727272727,0.702258884244681,1.55917167507391,1.42043416712652,0.758633226068819,0,1,1
F7_I48,1.77378173076759,0.196602795033756,0.913,0,0,0.338728617895209,0.125,0.119426751592357,0.321321321321321,0.362880056172673,0.997557894053677,3.86086236527224e-07,0.2,0.599448695845316,1.6005018586792,1.46221659483689,0.778177492661603,0,1,1
F7_I49,2.0751154488969,0.171749758528185,0.921,0,0,0.334990403917486,0.208333333333333,0.168602472836268,0.364864864864865,0.127929060595402,0.996640290226296,4.44265886170614e-07,0.209090909090909,0.632674831283739,0.991380890138162,1.08487638901706,0.795513290855766,1,1,1
F7_I50,2.14436139425693,-0.0865142035341073,0.91,0,0,0.34234022395296,0.291666666666667,0.168602472836268,0.33382030679328,0.266757631205338,0.99763168470138,4.87770735651858e-07,0.204545454545455,0.616458391253236,1.55849949663973,1.41618584735831,0.774900994535748,0,1,1
F8_I1,-0.274212094748154,-0.470413361216716,0.998,0.0001313812571418,6.84240322700197e-05,0.27243082710188,0.166666666666667,0.0551200391964722,0.202702702702703,0.389169042431186,0.970470870156805,4.5247671620094e-05,0.440909090909091,0.418552612606696,2.52805491975281,2.82450953710565,2.09389880047123,0,0,0
F8_I4,0.593325884549248,-1.45447172870479,0.999,0.0001283567754072,0.0001055600912014,0.275680255570388,0.208333333333333,0.113234253361642,0.252252252252252,0.596942438581625,0.99508473139134,0.000150023141689,0.479545454545454,0.496397599164842,2.93405501154324,3.01408369051458,2.09090696921288,0,0,0
F8_I5,0.401815792928284,-1.30866891602639,1,0.0004089944805267,0.0001245264152923,0.263208847243463,0.166666666666667,0.10828025477707,0.239755884917175,0.596313289080892,0.995383293842454,0.0001571010484556,0.472727272727273,0.464197217059182,3.44385543952967,3.21175226827044,2.09207946639121,0,0,0
F8_I6,0.255004867691553,-1.46791188986246,1,7.67062034752177e-05,0.0001304814432045,0.275155313816786,0.125,0.156581740976645,0.204633204633205,0.610033339624607,0.995437223207198,0.0001889130873486,0.479545454545454,0.433510201502111,3.35654099374601,3.26326512437395,2.11130180228352,0,0,0
F8_I7,0.377543932923746,-1.10696278351198,0.999,0.000130500065022,8.89952003951523e-05,0.301772509240167,0.208333333333333,0.0822717622080679,0.221621621621622,0.567146242826478,0.990394025138436,3.76273924140771e-05,0.452272727272727,0.494036269096344,2.38593876040441,2.88442319476036,2.12608667884101,0,0,0
F8_I8,0.844957330445759,-1.94882428356452,1,0.000212912372311,0.0001616366304582,0.280329047698113,0.208333333333333,0.205558772437753,0.18213866039953,0.670444487443079,0.997777446888977,0.0001889130873486,0.490909090909091,0.561024907273982,3.71412201304255,3.36808864713631,2.13247541401867,0,0,0
F8_I9,0.995926735532418,-1.7963102943331,1,0.0001170419343448,8.51394217005501e-05,0.294952727386837,0.208333333333333,0.212314225053079,0.225806451612903,0.60586061110251,0.991413211068255,8.23916659136523e-05,0.461363636363636,0.529903994612931,2.80855874683899,2.99819359230025,2.08662387825804,0,0,0
F8_I10,-0.0321052291172447,-0.940599107382367,1,0.0002558889057939,8.55587774879603e-05,0.308821342249772,0.166666666666667,0.0477707006369426,0.208845208845209,0.576779078280648,0.989891226636112,6.69731970437411e-05,0.461363636363636,0.446991146452913,2.52921877604395,2.86385889065798,2.03372244992426,0,0,0
F8_I11,0.117564897407434,-1.02925171767214,1,0.0003073158431113,8.04056176109431e-05,0.297926455869734,0.0833333333333333,0.104226983207875,0.203691496374423,0.583343155403807,0.987000281942197,8.62789347561039e-05,0.45,0.454869364824706,2.27335136848804,2.67354094781905,2.08134595079592,0,0,0
F8_I12,0.554158278738754,-1.27007978289575,1,0.0002460799874925,8.40583204034526e-05,0.26811664242526,0.166666666666667,0.121849903073941,0.243243243243243,0.561879058733002,0.990349420225195,9.03495925790275e-05,0.461363636363636,0.495691895438827,2.44809450313443,2.82571170534185,2.10753924973171,0,0,0
F8_I13,0.628017529022728,-1.80383176762488,1,0.00030396325327,0.0001109850797437,0.275231377414565,0.166666666666667,0.212314225053079,0.195675675675676,0.621634937660797,0.996721897155416,9.46122910912504e-05,0.484090909090909,0.486429412880858,3.21027722289648,3.07205032566577,2.11927252671282,0,0,0
F8_I14,0.354302894489059,-1.14071138201775,0.998,9.95730992729089e-05,9.56446821254238e-05,0.276150533523169,0.166666666666667,0.083079479368596,0.227799227799228,0.566357015331375,0.992859695937456,5.69781795057125e-05,0.470454545454545,0.510419056505491,2.77376581390787,2.95218081713957,2.12885810866476,0,0,0
F8_I15,0.338390866886283,-0.931683461317919,0.999,0.0002140195005652,7.82904631821869e-05,0.312238936550124,0.125,0.102464691221268,0.210148924434639,0.516897470268152,0.986332830349406,5.96665208873989e-05,0.436363636363636,0.514155508840784,2.31229574431395,2.47724335453562,2.0942371328521,0,0,0
F8_I16,0.337192803264724,-1.58083951418183,1,8.48564707560279e-05,0.0001373773606033,0.269325200797572,0.166666666666667,0.152866242038216,0.193347193347193,0.625105541646904,0.996792074793107,0.0001978256980614,0.493181818181818,0.474379021169843,3.22901626104878,3.15619253478297,2.08375145063059,0,0,0
F8_I17,0.30723766475671,-1.41696059946584,0.999,0.0002454899147488,0.0001243444840429,0.278563525854519,0.125,0.150389242745931,0.14987714987715,0.655884170622914,0.996562860396046,0.0001137712225848,0.470454545454545,0.51372672827766,3.33500045338532,3.18148204857017,2.08687390645473,0,0,0
F8_I18,0.411865167401369,-1.5121670916349,1,0.0001248883551578,0.0001840467040555,0.274731319005357,0.125,0.119426751592357,0.2,0.673675824585305,0.997976828556394,0.000172274354338,0.493181818181818,0.530350555866394,3.8593670085482,3.38943876255335,2.09855722307656,0,0,0
F8_I19,0.232695194450995,-0.999929832857806,0.998,0.0002666288372625,7.80412821114251e-05,0.289389680835814,0.125,0.114360162130863,0.221621621621622,0.493933480375664,0.986270430467125,5.19593813182241e-05,0.452272727272727,0.471540960664548,2.0806854743246,2.54939937445886,2.07631688742603,0,0,0
F8_I20,0.551675740327077,-1.51135738064083,1,0.000209583649925,0.0001094948002188,0.259776611476014,0.25,0.143312101910828,0.226611226611227,0.574466776885625,0.993723210585904,0.0001137712225848,0.477272727272727,0.469331055363901,2.91067987270438,3.06223424196561,2.13656586730112,0,0,0
F8_I23,-0.375730095549174,-0.395629448089536,1,0.0001246893986421,6.99243180214706e-05,0.295779237178815,0.125,0.0729830148619957,0.245645645645646,0.325007995955606,0.95955870659297,4.5247671620094e-05,0.429545454545454,0.337899035248931,1.31913498248907,1.970732722181,2.17389015297898,1,0,0
F8_I24,0.765343184178407,-1.48103101299512,0.999,2.53691029831351e-05,0.0001057972669361,0.266593488182832,0.166666666666667,0.138004246284501,0.308108108108108,0.540311467488545,0.993246876544128,0.0001086453866961,0.477272727272727,0.473606086600794,2.46172595102359,2.87758448554386,2.12734469260584,0,0,0
F8_I25,0.225086959466481,-1.02152529935805,1,0.0004238075449262,7.7707112961558e-05,0.295817774250547,0.0833333333333333,0.102464691221268,0.260312944523471,0.52119779463562,0.984303048641325,8.23916659136523e-05,0.454545454545454,0.437745569777176,2.38052496332073,2.72954714841034,2.10203530632529,0,0,0
F8_I26,0.526418904715249,-1.27366992194527,0.999,0.0001104889332261,0.0001008607730987,0.277993201640589,0.125,0.104226983207875,0.251559251559252,0.57576131225791,0.99496940338883,8.23916659136523e-05,0.475,0.524501860643567,3.14808004011386,3.23164729925675,2.15595628764206,0,0,0
F8_I27,0.285614239472285,-1.45184694733703,1,0.0001810304444882,0.0001178240719874,0.269168043123825,0.208333333333333,0.147292993630573,0.176715176715177,0.638694193861254,0.995068931987916,0.0001400368384941,0.465909090909091,0.43211022271045,3.24695142843856,3.14930940351901,2.00064981338093,0,0,0
F8_I28,0.915073651704843,-1.91285733374449,0.999,6.27628047963531e-05,0.000124107963701,0.282993976174847,0.125,0.252327290543851,0.212355212355212,0.632136900027546,0.995745258590201,0.0001037504770751,0.468181818181818,0.504041396876531,3.20739112406532,3.11580777650091,2.10596726147297,0,0,0
F8_I29,-0.278033987546009,-0.630881060409162,0.999,0.0004433905620819,7.199120791983e-05,0.29063931070498,0.125,0.0722684958353748,0.194939620471535,0.468627491547496,0.979787018029749,6.54296691521803e-05,0.438636363636364,0.390439407921928,1.91369756460855,2.40406211975438,2.10342409132871,0,0,0
F8_I31,-0.781711315527433,-0.0914879206349511,0.997,0.0002507973805305,7.39140797565468e-05,0.293470632057823,0.0416666666666666,0.0636942675159235,0.20596458527493,0.270769667481666,0.956602796841651,4.96182576417417e-05,0.429545454545454,0.33470296623067,2.04901579553755,2.21057178502852,2.1544596153566,0,0,0
F8_I32,0.263120646325814,-1.14012183845987,1,0.0001731006453042,0.0001555960427077,0.273601662993523,0.125,0.0636942675159235,0.247943595769683,0.599712650734921,0.997011508946352,0.0002169321617398,0.479545454545454,0.486185922536693,3.32292448980442,3.19589697759245,2.06690518682574,0,0,0
F8_I33,0.198646293667738,-1.057613482152,0.998,0.0003102499617693,7.87979362553298e-05,0.285028176869367,0.166666666666667,0.119426751592357,0.154791154791155,0.567521170025709,0.988231832051116,4.12620172707449e-05,0.445454545454545,0.498987747782236,2.70009770958271,2.86670599788873,2.11805681998093,0,0,0
F8_I34,0.397996799962073,-1.11968060825089,0.998,8.24632123058606e-05,8.15407652901986e-05,0.282196435609748,0.208333333333333,0.112157297147605,0.207207207207207,0.525789778306006,0.990273879740389,0.0001086453866961,0.452272727272727,0.498143072215766,2.21011030320882,2.71703994040269,2.12817776325466,0,0,0
F8_I35,0.648644083645735,-1.53335397938287,0.999,0.0002642718237359,8.98858648769971e-05,0.262128006451196,0.166666666666667,0.157559503855179,0.246332046332046,0.589111307025639,0.990489459848312,0.000150023141689,0.475,0.485860273318815,2.73888271549283,2.92988799373933,2.09205358924943,0,0,0
F8_I36,0.492493012118255,-1.39001394191765,0.999,0.0003164496938879,0.0001445617552196,0.27345057126739,0.166666666666667,0.080842724154826,0.25987525987526,0.662301802301519,0.996982351086873,9.46122910912504e-05,0.479545454545454,0.482595004552391,3.58216975190445,3.23304026636105,2.10428430971712,0,0,0
F8_I37,0.592133405479195,-1.35300954357844,0.999,0.0001538631136073,7.97947374300166e-05,0.276699088605345,0.208333333333333,0.187544232130219,0.207207207207207,0.485336455426827,0.988551792185754,9.46122910912504e-05,0.45,0.482917629550443,1.93348626212492,2.64516749737805,2.06205377416513,0,0,0
F8_I38,0.749568411569514,-1.51139240803247,1,0.0003347144503032,0.0001207946859987,0.306504509179316,0.166666666666667,0.121849903073941,0.207207207207207,0.679123354265976,0.996842940009344,0.0001137712225848,0.465909090909091,0.582035670581464,3.32141493002456,3.06391444166646,2.16883163374014,0,0,0
F8_I39,0.413698207559149,-1.62087112287319,1,0.0003676900815265,0.0002116216179301,0.264031597256054,0.125,0.138004246284501,0.207207207207207,0.682207013208616,0.998455471517789,0.0002491068127073,0.497727272727273,0.498278955516094,4.05092512191838,3.42387503492272,2.10769739524516,0,0,0
F8_I40,1.10234488183639,-1.40866866269165,0.997,0.000142014117472,8.49914586027952e-05,0.309822733732742,0.291666666666667,0.0927720852949321,0.272072072072072,0.575330681292554,0.993349521402789,9.03495925790275e-05,0.454545454545454,0.610910396327825,2.78737508692136,2.97238055628609,2.1030146850836,0,0,0
F8_I41,0.292537184984431,-1.29634605348135,1,0.0002006759357269,9.12337578300904e-05,0.261645903508442,0.0833333333333333,0.138004246284501,0.222972972972973,0.576161172220439,0.988916475923814,0.000136809572202,0.477272727272727,0.470706548544169,2.66744090709666,3.04871818221341,2.12466211963276,0,0,0
F8_I42,0.269815685840564,-1.37296950165654,0.999,0.0001188576117397,0.0001122438110273,0.264520630014126,0.125,0.129261895841139,0.217148182665424,0.607633664319867,0.993915005275064,0.000150023141689,0.481818181818182,0.455781736120155,3.20047995200448,3.26324471992338,2.0604265699187,0,0,0
F8_I43,0.452661530319073,-1.13232432688728,1,4.18760921238467e-05,7.54015488656474e-05,0.285555864350043,0.166666666666667,0.102464691221268,0.237237237237237,0.569557835332076,0.985749308615895,0.000136809572202,0.447727272727273,0.481420488359772,2.24091557126167,2.72658297628797,2.07773079082708,0,0,0
F8_I44,0.843866998293614,-1.42709465161252,0.999,0.0002299448442089,0.0001125957367095,0.295198543435733,0.166666666666667,0.104226983207875,0.257657657657658,0.627391055431055,0.996101244525748,0.0001247597645937,0.468181818181818,0.578616499120899,3.06179200384907,3.01463131288638,2.13790651924047,0,0,0
F8_I45,0.0329066518741108,-0.997529274383624,1,0.0002762863784616,8.02608656801295e-05,0.281276022641348,0.125,0.131542509000277,0.169533169533169,0.515659409509459,0.986458482506436,6.24816896651646e-05,0.45,0.449145946970732,2.4222139869418,2.84617491998533,2.10089003394389,0,0,0
F8_I46,0.456319078679252,-1.34673317466201,1,0.0001467894434098,8.25093103345925e-05,0.267451847215054,0.125,0.159235668789809,0.235521235521235,0.557792318390174,0.990028042947906,5.69781795057125e-05,0.461363636363636,0.44842644564673,2.57364971744472,2.79668885427748,2.06373506305518,0,0,0
F8_I47,0.183322117068165,-1.25642539349459,0.999,8.44405091808814e-05,9.77149869031854e-05,0.28162175430191,0.166666666666667,0.124493341053851,0.151351351351351,0.630778450922941,0.994512015140522,0.0001086453866961,0.461363636363636,0.483017379486302,2.99626864210116,2.93851199780024,2.15253731115658,0,0,0
F8_I48,1.24418618700594,-1.84222231952366,0.998,0.0005432514704166,0.0001097373575639,0.309283309298917,0.208333333333333,0.194829524166354,0.24015444015444,0.628176815180797,0.996423519907674,9.24809418351389e-05,0.463636363636364,0.608622194554488,3.17616765671154,3.02434965571608,2.0959501594155,0,0,0
F8_I49,0.88951947526874,-1.30890147361666,0.999,0.0002450222779789,9.226327982388e-05,0.319424313061195,0.208333333333333,0.0636942675159235,0.268191268191268,0.644302697232069,0.994372422360859,8.62789347561039e-05,0.454545454545454,0.591992519078395,3.04246636648719,2.93123738694061,2.1442681045523,0,0,0
